row_index,sample_id,mask_id,mask_path,n_frames,empty_frames,area_median,perimeter_median,ap_median,sqrt_area_median,ap_mean,sqrt_area_mean
213,youtubevos_000213_119cf20728,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000213_000214/candidates/youtubevos_000213_119cf20728/mask_002/mask,16,0,46565.0,940.4478231668472,49.513645364394435,121.74604654833033,49.49657441759892,121.73885423354771
214,youtubevos_000214_119dd54871,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000214_000215/candidates/youtubevos_000214_119dd54871/mask_000/mask,16,0,38303.0,789.8965291976929,48.491161290333565,110.41840231817218,48.491161290333565,110.41840231817218
215,youtubevos_000215_11a0c3b724,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000215_000216/candidates/youtubevos_000215_11a0c3b724/mask_002/mask,16,0,45001.0,870.6955172419548,51.675775609444045,119.68401389109312,51.69961280054558,119.71780109407679
216,youtubevos_000216_11a6ba8c94,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000216_000217/candidates/youtubevos_000216_11a6ba8c94/mask_002/mask,16,0,46097.5,935.581337749958,49.29995838553706,121.133356088281,49.29543527476229,121.14317575079536
217,youtubevos_000217_11c722a456,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000217_000218/candidates/youtubevos_000217_11c722a456/mask_002/mask,16,0,33520.0,736.2482964396477,45.49777934677378,103.2944689977635,45.49898783673123,103.26803426651978
218,youtubevos_000218_11cbcb0b4d,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000218_000219/candidates/youtubevos_000218_11cbcb0b4d/mask_002/mask,16,0,47974.0,851.9955532550812,56.315834641755906,123.57426301532684,56.30929849084277,123.57714893944808
219,youtubevos_000219_11ccf5e99d,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000219_000220/candidates/youtubevos_000219_11ccf5e99d/mask_001/mask,16,0,47664.0,1001.6782733201981,47.584140806020706,123.17435778222755,47.584140806020706,123.17435778222755
220,youtubevos_000220_11ce6f452e,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000220_000221/candidates/youtubevos_000220_11ce6f452e/mask_003/mask,16,0,39512.0,836.5310881137848,47.21562925655879,112.14749164616492,47.20839863778086,112.13036268434229
221,youtubevos_000221_11feabe596,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000221_000222/candidates/youtubevos_000221_11feabe596/mask_002/mask,16,0,41450.0,843.4945090413094,49.133820268193915,114.86489782174814,49.14070450532819,114.86749171424151
222,youtubevos_000222_120cb9514d,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000222_000223/candidates/youtubevos_000222_120cb9514d/mask_001/mask,16,0,40182.0,970.1219292879105,41.419535820094715,113.0943316291187,41.419535820094715,113.0943316291187
223,youtubevos_000223_12156b25b3,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000223_000224/candidates/youtubevos_000223_12156b25b3/mask_001/mask,16,0,38050.0,819.4427770376205,46.43399278904514,110.0531288482669,46.43399278904514,110.0531288482669
224,youtubevos_000224_122896672d,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000224_000225/candidates/youtubevos_000224_122896672d/mask_003/mask,16,0,47330.5,881.151363492012,53.69373286321632,122.74268213283483,53.6870839429251,122.74181387248004
225,youtubevos_000225_1233ac8596,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000225_000226/candidates/youtubevos_000225_1233ac8596/mask_002/mask,16,0,47596.5,974.8914769887924,48.844803118902874,123.08710934658146,48.852621211654366,123.11982587774035
226,youtubevos_000226_1239c87234,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000226_000227/candidates/youtubevos_000226_1239c87234/mask_000/mask,16,0,46039.0,851.0264774560928,54.09819931527959,121.05646967434471,54.09819931527959,121.05646967434471
227,youtubevos_000227_1250423f7c,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000227_000228/candidates/youtubevos_000227_1250423f7c/mask_003/mask,16,0,46637.0,847.9209121465683,54.999491539158704,121.84013362580265,54.98500270455137,121.85040598197726
228,youtubevos_000228_1257a1bc67,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000228_000229/candidates/youtubevos_000228_1257a1bc67/mask_001/mask,16,0,48966.0,942.0184613466263,51.97987301650388,124.84535188334203,51.97987301650388,124.84535188334203
229,youtubevos_000229_125d1b19dd,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000229_000230/candidates/youtubevos_000229_125d1b19dd/mask_002/mask,16,0,38265.0,909.3128341436386,42.06673756708307,110.36361626379751,42.0963986177955,110.37198644455461
230,youtubevos_000230_126d203967,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000230_000231/candidates/youtubevos_000230_126d203967/mask_002/mask,16,0,46186.0,942.2396762371063,49.00164650071751,121.24957898188578,48.98223292701427,121.19333617970207
231,youtubevos_000231_1295e19071,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000231_000232/candidates/youtubevos_000231_1295e19071/mask_002/mask,16,0,47980.0,1006.3401806354523,47.63871503371702,123.58198938464434,47.64710296820496,123.568658167047
232,youtubevos_000232_12ad198c54,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000232_000233/candidates/youtubevos_000232_12ad198c54/mask_003/mask,16,0,41904.0,920.1463099718094,45.54058365053251,115.49223987197392,45.54669525613033,115.4741453451212
233,youtubevos_000233_12bddb2bcb,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000233_000234/candidates/youtubevos_000233_12bddb2bcb/mask_000/mask,16,0,49139.0,995.6955188512802,49.35143231004089,125.06570072240146,49.35143231004089,125.06570072240146
234,youtubevos_000234_12ec9b93ee,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000234_000235/candidates/youtubevos_000234_12ec9b93ee/mask_002/mask,16,0,44148.0,880.2970717549324,50.15079324560742,118.5442738188648,50.13735956734449,118.53276137355819
235,youtubevos_000235_12eebedc35,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000235_000236/candidates/youtubevos_000235_12eebedc35/mask_002/mask,16,0,46868.0,946.2468185424805,49.530417520654446,122.1415070549807,49.48794723282907,122.08925703242511
236,youtubevos_000236_132852e094,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000236_000237/candidates/youtubevos_000236_132852e094/mask_000/mask,16,0,44523.0,899.4284933805466,49.50143377452731,119.04667598283,49.50143377452731,119.04667598283
237,youtubevos_000237_1329409f2a,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000237_000238/candidates/youtubevos_000237_1329409f2a/mask_002/mask,16,0,39418.5,875.3366107344627,45.0573083391828,112.0147211911125,45.07901557194169,112.07144997251305
238,youtubevos_000238_13325cfa14,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000238_000239/candidates/youtubevos_000238_13325cfa14/mask_000/mask,16,0,46868.0,1057.3279886245728,44.32683188588276,122.1415070549807,44.32683188588276,122.1415070549807
239,youtubevos_000239_1336440745,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000239_000240/candidates/youtubevos_000239_1336440745/mask_000/mask,16,0,33581.0,771.0336146354675,43.553224350505864,103.38841466981624,43.553224350505864,103.38841466981624
240,youtubevos_000240_134d06dbf9,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000240_000241/candidates/youtubevos_000240_134d06dbf9/mask_003/mask,16,0,36748.0,830.3574233055115,44.256890357235534,108.15383348491139,44.230585678951655,108.11248821995466
241,youtubevos_000241_135625b53d,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000241_000242/candidates/youtubevos_000241_135625b53d/mask_001/mask,16,0,39465.0,940.011324763298,41.98353675147221,112.08077291954807,41.98353675147221,112.08077291954807
242,youtubevos_000242_13870016f9,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000242_000243/candidates/youtubevos_000242_13870016f9/mask_000/mask,16,0,44460.0,974.9259667396545,45.603462741569025,118.96242070389847,45.603462741569025,118.96242070389847
243,youtubevos_000243_13960b3c84,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000243_000244/candidates/youtubevos_000243_13960b3c84/mask_002/mask,16,0,46133.0,924.9747346639633,49.856776642031946,121.17999001203464,49.87041367102382,121.1779289828785
244,youtubevos_000244_13adaad9d9,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000244_000245/candidates/youtubevos_000244_13adaad9d9/mask_003/mask,16,0,33649.5,791.4701236486435,42.51190520372048,103.49380042635758,42.508327275398024,103.48242513361649
245,youtubevos_000245_13ae097e20,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000245_000246/candidates/youtubevos_000245_13ae097e20/mask_002/mask,16,0,37412.5,919.4600197076797,40.68692407794347,109.12730457386519,40.68727722652766,109.1353069527083
246,youtubevos_000246_13e3070469,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000246_000247/candidates/youtubevos_000246_13e3070469/mask_002/mask,16,0,35778.5,809.9797919988632,44.15295338633608,106.71761676719478,44.16342100781324,106.71952234169453
247,youtubevos_000247_13f6a8c20d,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000247_000248/candidates/youtubevos_000247_13f6a8c20d/mask_002/mask,16,0,38611.0,818.8340839743614,47.136932988311365,110.86145865647963,47.1560744658388,110.8783203551969
248,youtubevos_000248_1416925cf2,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000248_000249/candidates/youtubevos_000248_1416925cf2/mask_002/mask,16,0,34703.0,826.0041744709015,42.01189421618653,105.1014175938464,42.01879965760986,105.12402109050112
249,youtubevos_000249_142d2621f5,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000249_000250/candidates/youtubevos_000249_142d2621f5/mask_001/mask,16,0,34224.0,790.2985503673553,43.30515345636358,104.37354810848414,43.30515345636358,104.37354810848414
250,youtubevos_000250_145d5d7c03,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000250_000251/candidates/youtubevos_000250_145d5d7c03/mask_000/mask,16,0,39357.0,820.1219240427017,47.98920605120999,111.9273076176473,47.98920605120999,111.9273076176473
251,youtubevos_000251_145fdc3ac5,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000251_000252/candidates/youtubevos_000251_145fdc3ac5/mask_003/mask,16,0,48484.0,1010.7981140613556,47.925495218999544,124.22937060830223,47.924016075896176,124.20574236363439
252,youtubevos_000252_1471274fa7,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000252_000253/candidates/youtubevos_000252_1471274fa7/mask_003/mask,16,0,42247.0,842.4650716781616,50.19602957699123,115.96395026734216,50.17257733244266,115.98101216991833
253,youtubevos_000253_14a6b5a139,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000253_000254/candidates/youtubevos_000253_14a6b5a139/mask_000/mask,16,0,34898.0,799.6295046806335,43.64271177554662,105.396292193046,43.64271177554662,105.396292193046
254,youtubevos_000254_14c21cea0d,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000254_000255/candidates/youtubevos_000254_14c21cea0d/mask_001/mask,16,0,38522.0,819.2173790931702,47.02292820330764,110.7336147498671,47.02292820330764,110.7336147498671
255,youtubevos_000255_14dae0dc93,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000255_000256/candidates/youtubevos_000255_14dae0dc93/mask_000/mask,16,0,34847.0,830.690466761589,41.94944012762001,105.31925087013558,41.94944012762001,105.31925087013558
256,youtubevos_000256_14f9bd22b5,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000256_000257/candidates/youtubevos_000256_14f9bd22b5/mask_001/mask,16,0,40384.0,849.3178856372833,47.54874550851826,113.37824501925492,47.54874550851826,113.37824501925492
257,youtubevos_000257_14fd28ae99,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000257_000258/candidates/youtubevos_000257_14fd28ae99/mask_003/mask,16,0,36108.0,808.4320641160011,44.63728026796056,107.20789738790003,44.66167785364678,107.21350762972133
258,youtubevos_000258_15097d5d4e,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000258_000259/candidates/youtubevos_000258_15097d5d4e/mask_000/mask,16,0,48350.0,948.1635558605194,50.99331196727896,124.05757936130416,50.99331196727896,124.05757936130416
259,youtubevos_000259_150ea711f2,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000259_000260/candidates/youtubevos_000259_150ea711f2/mask_000/mask,16,0,45320.0,863.2762516736984,52.49767952278858,120.10746871801683,52.49767952278858,120.10746871801683
260,youtubevos_000260_1514e3563f,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000260_000261/candidates/youtubevos_000260_1514e3563f/mask_000/mask,16,0,36895.0,879.7960234880447,41.93585673839017,108.36993702476235,41.93585673839017,108.36993702476235
261,youtubevos_000261_152aaa3a9e,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000261_000262/candidates/youtubevos_000261_152aaa3a9e/mask_000/mask,16,0,43973.0,927.4011436700821,47.41529628266574,118.30908935986206,47.41529628266574,118.30908935986206
