experiment,step,l_total,l_dpo,l_sft,implicit_acc,win_gap,lose_gap,reward_margin,sigma_term,kl_divergence,mse_w,mse_l,ref_mse_w,ref_mse_l,dgr_grad_norm,inside_term_mean,inside_term_min,inside_term_max,loser_dominant_ratio,correct,samples,loser_dominant_count,global_step,step_source,dpo_loss,total_loss,factor,implicit_acc_correct,implicit_acc_total,implicit_acc_count,epoch,epoch_batch_idx,steps_per_epoch,loss,v_num,loss_simple_step,loss_step,loss_simple_epoch,loss_epoch
VideoDPO_open_source,3786,1.76338,1.76338,,0.398438,0.001398,0.000901,0.056418,0.312241,0.000575,0.066008,0.009093,0.06461,0.008192,,-0.473257,-6.722398,3.662154,1.0,,,,3786.0,global_step,1.76338,1.76338,1.0,,,,,,,,,,,,
VideoDPO_open_source,3787,0.608327,0.608327,,0.578125,0.000877,0.001842,-0.059542,0.732619,0.00068,0.013703,0.07421,0.012826,0.072368,,0.771217,-7.832092,10.833591,0.986486,,,,3787.0,global_step,0.608327,0.608327,1.0,,,,,,,,,,,,
VideoDPO_open_source,3788,1.526678,1.526678,,0.40625,0.001584,0.001332,-0.015528,0.39567,0.000729,0.046496,0.061771,0.044912,0.060439,,-0.427942,-8.621914,5.067233,1.0,,,,3788.0,global_step,1.526678,1.526678,1.0,,,,,,,,,,,,
VideoDPO_open_source,3789,0.556464,0.556464,,0.539062,0.000552,0.002205,-0.082349,0.793493,0.000689,0.026957,0.11096,0.026405,0.108755,,1.657905,-6.260625,19.791388,0.971014,,,,3789.0,global_step,0.556464,0.556464,1.0,,,,,,,,,,,,
VideoDPO_open_source,3790,2.425768,2.425768,,0.40625,0.00133,0.000636,0.096035,0.315129,0.000491,0.098824,0.002096,0.097495,0.00146,,-0.777253,-8.118897,4.134513,0.961538,,,,3790.0,global_step,2.425768,2.425768,1.0,,,,,,,,,,,,
VideoDPO_open_source,3791,0.17017,0.17017,,0.953125,0.000528,0.001227,-0.004541,0.844989,0.000439,0.002475,0.007715,0.001946,0.006487,,3.49488,-6.708112,12.310147,1.0,,,,3791.0,global_step,0.17017,0.17017,1.0,,,,,,,,,,,,
VideoDPO_open_source,3792,0.016446,0.016446,,0.851562,0.001106,0.014116,-0.775589,0.989824,0.003805,0.005737,0.794335,0.00463,0.780219,,16.552725,-1.312606,55.133255,1.0,,,,3792.0,global_step,0.016446,0.016446,1.0,,,,,,,,,,,,
VideoDPO_open_source,3793,3.930799,3.930799,,0.671875,0.002602,0.00213,0.184496,0.429299,0.001183,0.315918,0.130951,0.313316,0.12882,,1.368519,-16.813837,19.361378,0.953488,,,,3793.0,global_step,3.930799,3.930799,1.0,,,,,,,,,,,,
VideoDPO_open_source,3794,0.561028,0.561028,,0.632812,0.000774,0.001352,-0.053333,0.695728,0.000531,0.002518,0.056428,0.001743,0.055077,,0.670096,-3.805228,7.572435,0.987654,,,,3794.0,global_step,0.561028,0.561028,1.0,,,,,,,,,,,,
VideoDPO_open_source,3795,4.040616,4.040616,,0.476562,0.001683,0.001267,0.062974,0.528557,0.000737,0.295588,0.232197,0.293905,0.230931,,-0.744318,-23.349375,16.301424,0.852459,,,,3795.0,global_step,4.040616,4.040616,1.0,,,,,,,,,,,,
VideoDPO_open_source,3796,3.897544,3.897544,,0.328125,0.000845,-0.000554,-0.041916,0.186191,7.3e-05,0.068741,0.109257,0.067896,0.109812,,-1.64937,-9.11586,6.363327,0.904762,,,,3796.0,global_step,3.897544,3.897544,1.0,,,,,,,,,,,,
VideoDPO_open_source,3797,0.301513,0.301513,,0.914062,-0.000519,0.000833,0.072079,0.835638,7.9e-05,0.073409,0.002681,0.073928,0.001849,,2.581246,-3.931914,12.053456,0.786325,,,,3797.0,global_step,0.301513,0.301513,1.0,,,,,,,,,,,,
VideoDPO_open_source,3798,1.333631,1.333631,,0.421875,0.000734,0.000602,-0.003575,0.383262,0.000334,0.042379,0.045822,0.041645,0.04522,,-0.195582,-4.205983,13.097935,1.0,,,,3798.0,global_step,1.333631,1.333631,1.0,,,,,,,,,,,,
VideoDPO_open_source,3799,1.023506,1.023506,,0.710938,0.000689,0.000668,-0.052972,0.50418,0.000339,0.006062,0.059013,0.005373,0.058345,,1.000334,-4.723398,6.538471,1.0,,,,3799.0,global_step,1.023506,1.023506,1.0,,,,,,,,,,,,
VideoDPO_open_source,3800,3.129292,3.129292,,0.492188,0.000995,0.001168,-0.270602,0.51546,0.000541,0.069524,0.340299,0.068529,0.339131,,0.326016,-23.357086,16.682594,1.0,,,,3800.0,global_step,3.129292,3.129292,1.0,,,,,,,,,,,,
VideoDPO_open_source,3801,13.080902,13.080902,,0.226562,0.006039,0.001087,0.62512,0.191433,0.001781,0.634826,0.004754,0.628787,0.003667,,-7.204042,-40.810108,10.353587,0.931035,,,,3801.0,global_step,13.080902,13.080902,1.0,,,,,,,,,,,,
VideoDPO_open_source,3802,1.26388,1.26388,,0.570312,0.000338,0.000578,0.056662,0.558284,0.000229,0.115939,0.059517,0.115601,0.058939,,0.348878,-6.791986,9.109564,0.849315,,,,3802.0,global_step,1.26388,1.26388,1.0,,,,,,,,,,,,
VideoDPO_open_source,3803,1.244424,1.244424,,0.53125,0.001535,0.001268,0.023511,0.387848,0.000701,0.029839,0.006061,0.028304,0.004793,,0.31041,-4.529292,12.699608,0.985294,,,,3803.0,global_step,1.244424,1.244424,1.0,,,,,,,,,,,,
VideoDPO_open_source,3804,0.895388,0.895388,,0.59375,0.000359,0.000679,-0.053988,0.667049,0.00026,0.004628,0.058937,0.00427,0.058257,,0.208966,-12.742449,9.706579,0.986842,,,,3804.0,global_step,0.895388,0.895388,1.0,,,,,,,,,,,,
VideoDPO_open_source,3805,1.363673,1.363673,,0.398438,0.000761,0.000815,-0.094312,0.507541,0.000394,0.002266,0.096632,0.001505,0.095817,,-0.150714,-9.629969,9.314828,1.0,,,,3805.0,global_step,1.363673,1.363673,1.0,,,,,,,,,,,,
VideoDPO_open_source,3806,0.382096,0.382096,,0.75,0.000443,0.001029,-0.012099,0.736762,0.000368,0.024866,0.037552,0.024424,0.036523,,1.713422,-6.744955,11.360739,0.9375,,,,3806.0,global_step,0.382096,0.382096,1.0,,,,,,,,,,,,
VideoDPO_open_source,3807,0.705016,0.705016,,0.5,0.000691,0.000709,0.001469,0.511495,0.00035,0.005279,0.003828,0.004589,0.003119,,-0.155289,-6.095022,7.32583,0.984375,,,,3807.0,global_step,0.705016,0.705016,1.0,,,,,,,,,,,,
VideoDPO_open_source,3808,1.12632,1.12632,,0.539062,0.001037,0.001174,-0.040613,0.567713,0.000553,0.04323,0.08398,0.042193,0.082806,,0.181811,-7.990934,7.417556,1.0,,,,3808.0,global_step,1.12632,1.12632,1.0,,,,,,,,,,,,
VideoDPO_open_source,3809,2.013783,2.013783,,0.554688,0.000576,0.00036,0.119647,0.460424,0.000234,0.156373,0.03651,0.155797,0.03615,,0.141779,-9.717998,9.364038,0.802817,,,,3809.0,global_step,2.013783,2.013783,1.0,,,,,,,,,,,,
VideoDPO_open_source,3810,1.893637,1.893637,,0.414062,0.000612,0.000669,-0.103605,0.479667,0.00032,0.066272,0.169934,0.065661,0.169265,,-0.092933,-7.632989,17.908272,0.886792,,,,3810.0,global_step,1.893637,1.893637,1.0,,,,,,,,,,,,
VideoDPO_open_source,3811,1.655666,1.655666,,0.515625,0.00073,0.001477,0.184951,0.562679,0.000552,0.210232,0.026027,0.209501,0.024551,,1.359628,-14.016069,22.160336,0.818182,,,,3811.0,global_step,1.655666,1.655666,1.0,,,,,,,,,,,,
VideoDPO_open_source,3812,1.361836,1.361836,,0.65625,0.001028,0.000959,-0.093044,0.480864,0.000497,0.002518,0.095493,0.00149,0.094534,,1.08883,-9.683538,8.151113,0.988095,,,,3812.0,global_step,1.361836,1.361836,1.0,,,,,,,,,,,,
VideoDPO_open_source,3813,0.646742,0.646742,,0.453125,0.000221,0.000977,0.096988,0.691256,0.000299,0.100005,0.003772,0.099783,0.002795,,0.407994,-4.50097,9.042173,0.810345,,,,3813.0,global_step,0.646742,0.646742,1.0,,,,,,,,,,,,
VideoDPO_open_source,3814,1.042569,1.042569,,0.484375,0.001084,0.001187,0.110657,0.551219,0.000568,0.11313,0.002577,0.112046,0.001389,,0.059305,-7.101316,9.798333,0.919355,,,,3814.0,global_step,1.042569,1.042569,1.0,,,,,,,,,,,,
VideoDPO_open_source,3815,0.457403,0.457403,,0.953125,0.00068,0.000984,0.005259,0.670838,0.000416,0.008601,0.003647,0.007921,0.002662,,11.141691,-2.308491,48.845856,1.0,,,,3815.0,global_step,0.457403,0.457403,1.0,,,,,,,,,,,,
VideoDPO_open_source,3816,0.366537,0.366537,,0.757812,-6.3e-05,0.00075,0.159809,0.774683,0.000172,0.163231,0.004236,0.163294,0.003485,,1.424567,-3.576092,6.4997,0.865979,,,,3816.0,global_step,0.366537,0.366537,1.0,,,,,,,,,,,,
VideoDPO_open_source,3817,0.284031,0.284031,,0.765625,0.001036,0.002279,-0.044597,0.805725,0.000829,0.017945,0.063785,0.016909,0.061506,,2.052489,-5.257241,12.386953,0.959184,,,,3817.0,global_step,0.284031,0.284031,1.0,,,,,,,,,,,,
VideoDPO_open_source,3818,1.042553,1.042553,,0.65625,0.000834,0.000844,-0.009706,0.490902,0.000419,0.022806,0.032521,0.021971,0.031677,,0.648633,-4.91051,7.031877,1.0,,,,3818.0,global_step,1.042553,1.042553,1.0,,,,,,,,,,,,
VideoDPO_open_source,3819,1.018753,1.018753,,0.367188,0.001418,0.001233,-0.011209,0.391612,0.000663,0.002914,0.013938,0.001496,0.012705,,-0.241441,-8.980371,7.674881,1.0,,,,3819.0,global_step,1.018753,1.018753,1.0,,,,,,,,,,,,
VideoDPO_open_source,3820,0.758079,0.758079,,0.453125,0.001102,0.001476,-0.023135,0.631382,0.000644,0.023566,0.047075,0.022464,0.045599,,0.119164,-4.183492,6.638272,1.0,,,,3820.0,global_step,0.758079,0.758079,1.0,,,,,,,,,,,,
VideoDPO_open_source,3821,2.99853,2.99853,,0.640625,0.001108,0.000843,0.337755,0.487895,0.000488,0.34727,0.009249,0.346161,0.008406,,5.851389,-15.67319,39.560349,0.268293,,,,3821.0,global_step,2.99853,2.99853,1.0,,,,,,,,,,,,
VideoDPO_open_source,3822,0.639235,0.639235,,0.789062,0.001027,0.001085,1.5e-05,0.535592,0.000528,0.003329,0.003372,0.002302,0.002286,,0.464267,-0.767263,1.971698,1.0,,,,3822.0,global_step,0.639235,0.639235,1.0,,,,,,,,,,,,
VideoDPO_open_source,3823,0.814087,0.814087,,0.703125,0.000876,0.000966,-0.008174,0.510393,0.000461,0.013152,0.021416,0.012276,0.02045,,1.3218,-3.52578,12.814023,0.988889,,,,3823.0,global_step,0.814087,0.814087,1.0,,,,,,,,,,,,
VideoDPO_open_source,3824,1.233474,1.233474,,0.382812,0.000884,0.00054,-0.003287,0.305432,0.000356,0.003064,0.006008,0.00218,0.005467,,-0.23762,-1.662951,2.677701,1.0,,,,3824.0,global_step,1.233474,1.233474,1.0,,,,,,,,,,,,
VideoDPO_open_source,3825,4.199861,4.199861,,0.226562,0.000803,-0.000248,-0.308409,0.322698,0.000139,0.009403,0.316761,0.008599,0.317009,,-5.162976,-25.685429,15.987754,1.0,,,,3825.0,global_step,4.199861,4.199861,1.0,,,,,,,,,,,,
VideoDPO_open_source,3826,0.914313,0.914313,,0.648438,0.001753,0.002082,-0.032673,0.574329,0.000959,0.030801,0.063804,0.029049,0.061722,,1.722365,-23.671473,11.90994,0.963855,,,,3826.0,global_step,0.914313,0.914313,1.0,,,,,,,,,,,,
VideoDPO_open_source,3827,3.255843,3.255843,,0.414062,0.002321,0.001101,0.035862,0.145741,0.000856,0.048088,0.011005,0.045766,0.009904,,-1.079301,-10.010293,4.645344,1.0,,,,3827.0,global_step,3.255843,3.255843,1.0,,,,,,,,,,,,
VideoDPO_open_source,3828,1.043689,1.043689,,0.578125,0.001017,0.000895,0.003046,0.45249,0.000478,0.017797,0.014629,0.01678,0.013733,,0.714976,-8.717961,9.091124,1.0,,,,3828.0,global_step,1.043689,1.043689,1.0,,,,,,,,,,,,
VideoDPO_open_source,3829,0.364857,0.364857,,0.632812,0.000788,0.001394,-0.008798,0.718422,0.000546,0.00549,0.014894,0.004702,0.0135,,-0.370112,-18.059687,11.840463,0.987654,,,,3829.0,global_step,0.364857,0.364857,1.0,,,,,,,,,,,,
VideoDPO_open_source,3830,1.00969,1.00969,,0.742188,0.001026,0.00215,-0.161164,0.73949,0.000794,0.053264,0.215551,0.052238,0.213402,,2.299333,-11.07689,11.939928,1.0,,,,3830.0,global_step,1.00969,1.00969,1.0,,,,,,,,,,,,
VideoDPO_open_source,3831,0.538237,0.538237,,0.726562,0.000943,0.001447,-0.017768,0.774328,0.000597,0.002737,0.021009,0.001794,0.019562,,0.455503,-14.658007,6.10426,0.989247,,,,3831.0,global_step,0.538237,0.538237,1.0,,,,,,,,,,,,
VideoDPO_open_source,3832,1.629817,1.629817,,0.46875,0.001181,0.000918,0.10027,0.438385,0.000525,0.109392,0.008858,0.108211,0.007941,,-0.200526,-8.188766,9.538401,0.966667,,,,3832.0,global_step,1.629817,1.629817,1.0,,,,,,,,,,,,
VideoDPO_open_source,3833,0.518326,0.518326,,0.859375,0.000774,0.00099,-0.013293,0.615397,0.000441,0.002437,0.015947,0.001663,0.014956,,4.518461,-2.010688,19.804575,1.0,,,,3833.0,global_step,0.518326,0.518326,1.0,,,,,,,,,,,,
VideoDPO_open_source,3834,5.918998,5.918998,,0.289062,0.002935,0.000667,0.209404,0.13121,0.000901,0.216734,0.005062,0.213799,0.004394,,-2.954023,-21.64863,8.913241,0.783784,,,,3834.0,global_step,5.918998,5.918998,1.0,,,,,,,,,,,,
VideoDPO_open_source,3835,1.75525,1.75525,,0.46875,0.001228,0.000864,0.087086,0.42471,0.000523,0.089495,0.002044,0.088267,0.00118,,-0.422336,-7.745233,5.486589,1.0,,,,3835.0,global_step,1.75525,1.75525,1.0,,,,,,,,,,,,
VideoDPO_open_source,3836,0.881093,0.881093,,0.53125,0.001008,0.001502,-0.082939,0.625351,0.000628,0.025635,0.109068,0.024627,0.107566,,0.601348,-5.345941,9.559244,0.985294,,,,3836.0,global_step,0.881093,0.881093,1.0,,,,,,,,,,,,
VideoDPO_open_source,3837,1.286318,1.286318,,0.6875,0.001298,0.001663,-0.089472,0.577673,0.00074,0.042583,0.13242,0.041285,0.130757,,1.30688,-12.105815,10.700151,1.0,,,,3837.0,global_step,1.286318,1.286318,1.0,,,,,,,,,,,,
VideoDPO_open_source,3838,1.145917,1.145917,,0.546875,0.000984,0.001019,0.045462,0.51592,0.000501,0.058748,0.013321,0.057764,0.012302,,0.780343,-8.115433,15.998408,0.957143,,,,3838.0,global_step,1.145917,1.145917,1.0,,,,,,,,,,,,
VideoDPO_open_source,3839,3.588417,3.588417,,0.3125,0.002445,0.001245,0.141259,0.271357,0.000922,0.154981,0.012523,0.152536,0.011278,,-2.260159,-13.430342,12.107026,0.925,,,,3839.0,global_step,3.588417,3.588417,1.0,,,,,,,,,,,,
VideoDPO_open_source,3840,0.177492,0.177492,,0.835938,0.000607,0.002152,0.042109,0.876887,0.00069,0.057525,0.01696,0.056918,0.014808,,3.047263,-6.350419,10.70844,0.990654,,,,3840.0,global_step,0.177492,0.177492,1.0,,,,,,,,,,,,
VideoDPO_open_source,3841,1.593831,1.593831,,0.367188,0.000975,0.000813,0.095097,0.444475,0.000447,0.099515,0.004255,0.09854,0.003443,,-0.505359,-7.931944,7.660035,0.87234,,,,3841.0,global_step,1.593831,1.593831,1.0,,,,,,,,,,,,
VideoDPO_open_source,3842,1.133279,1.133279,,0.664062,0.001101,0.001114,0.0088,0.528307,0.000554,0.051333,0.042546,0.050231,0.041432,,1.458744,-10.197824,12.627132,1.0,,,,3842.0,global_step,1.133279,1.133279,1.0,,,,,,,,,,,,
VideoDPO_open_source,3843,1.008322,1.008322,,0.4375,0.000925,0.00088,0.014813,0.483766,0.000451,0.021317,0.00646,0.020392,0.00558,,-0.417202,-9.902567,4.052555,1.0,,,,3843.0,global_step,1.008322,1.008322,1.0,,,,,,,,,,,,
VideoDPO_open_source,3844,1.299707,1.299707,,0.53125,0.001035,0.00087,-0.020281,0.413971,0.000476,0.006927,0.027043,0.005892,0.026173,,0.185634,-4.875653,6.70014,1.0,,,,3844.0,global_step,1.299707,1.299707,1.0,,,,,,,,,,,,
VideoDPO_open_source,3845,0.848865,0.848865,,0.71875,0.000944,0.001535,-0.048499,0.661766,0.00062,0.013526,0.062616,0.012582,0.061081,,1.774747,-9.526219,18.035845,0.978261,,,,3845.0,global_step,0.848865,0.848865,1.0,,,,,,,,,,,,
VideoDPO_open_source,3846,0.562074,0.562074,,0.828125,0.000472,0.001079,0.047456,0.745139,0.000388,0.052742,0.005893,0.05227,0.004814,,3.986295,-6.911903,15.702844,0.981132,,,,3846.0,global_step,0.562074,0.562074,1.0,,,,,,,,,,,,
VideoDPO_open_source,3847,1.481908,1.481908,,0.632812,0.001361,0.001295,-0.076716,0.455388,0.000664,0.005105,0.081756,0.003744,0.080461,,1.403701,-5.928315,11.499981,0.975309,,,,3847.0,global_step,1.481908,1.481908,1.0,,,,,,,,,,,,
VideoDPO_open_source,3848,0.306848,0.306848,,0.671875,0.000907,0.001526,-0.0034,0.757694,0.000608,0.01509,0.019109,0.014183,0.017583,,0.553176,-13.210438,10.300316,0.860465,,,,3848.0,global_step,0.306848,0.306848,1.0,,,,,,,,,,,,
VideoDPO_open_source,3849,0.69982,0.69982,,0.679688,0.000775,0.001162,-0.053951,0.639302,0.000484,0.004405,0.058743,0.00363,0.057581,,1.641461,-15.159044,23.865738,0.850575,,,,3849.0,global_step,0.69982,0.69982,1.0,,,,,,,,,,,,
VideoDPO_open_source,3850,0.319648,0.319648,,0.84375,0.001044,0.003175,-0.143267,0.864404,0.001055,0.00977,0.155168,0.008726,0.151993,,3.0232,-3.737137,24.232603,0.990741,,,,3850.0,global_step,0.319648,0.319648,1.0,,,,,,,,,,,,
VideoDPO_open_source,3851,1.359815,1.359815,,0.523438,0.000749,0.000812,0.132052,0.555951,0.00039,0.139284,0.007294,0.138535,0.006482,,-0.253285,-8.008154,8.869544,0.910448,,,,3851.0,global_step,1.359815,1.359815,1.0,,,,,,,,,,,,
VideoDPO_open_source,3852,1.020255,1.020255,,0.351562,0.002312,0.003032,0.304247,0.639268,0.001336,0.320576,0.017049,0.318264,0.014017,,0.203216,-8.693933,17.248169,1.0,,,,3852.0,global_step,1.020255,1.020255,1.0,,,,,,,,,,,,
VideoDPO_open_source,3853,1.066643,1.066643,,0.632812,0.00068,0.000936,-0.036134,0.558148,0.000404,0.028895,0.065285,0.028215,0.064349,,0.656792,-4.171478,7.789032,0.975309,,,,3853.0,global_step,1.066643,1.066643,1.0,,,,,,,,,,,,
VideoDPO_open_source,3854,0.291839,0.291839,,0.640625,0.000631,0.003515,-0.264665,0.910831,0.001036,0.009932,0.27748,0.009301,0.273966,,3.540441,-4.980192,17.514303,1.0,,,,3854.0,global_step,0.291839,0.291839,1.0,,,,,,,,,,,,
VideoDPO_open_source,3855,1.545446,1.545446,,0.375,0.00117,0.000863,0.071129,0.385747,0.000508,0.076301,0.004864,0.07513,0.004001,,-0.423517,-5.018189,3.703805,1.0,,,,3855.0,global_step,1.545446,1.545446,1.0,,,,,,,,,,,,
VideoDPO_open_source,3856,1.633649,1.633649,,0.296875,0.001093,0.000698,-0.054079,0.344732,0.000448,0.002646,0.05633,0.001553,0.055632,,-1.435137,-11.735,4.197787,1.0,,,,3856.0,global_step,1.633649,1.633649,1.0,,,,,,,,,,,,
VideoDPO_open_source,3857,0.563414,0.563414,,0.640625,0.000653,0.001079,0.001882,0.658137,0.000433,0.027269,0.025814,0.026616,0.024734,,0.482171,-4.181797,4.954804,1.0,,,,3857.0,global_step,0.563414,0.563414,1.0,,,,,,,,,,,,
VideoDPO_open_source,3858,1.481467,1.481467,,0.4375,0.001065,0.000967,-0.008853,0.45513,0.000508,0.045843,0.054598,0.044778,0.053631,,-0.301133,-6.024465,8.327701,1.0,,,,3858.0,global_step,1.481467,1.481467,1.0,,,,,,,,,,,,
VideoDPO_open_source,3859,1.180408,1.180408,,0.460938,0.001561,0.001299,0.008436,0.373807,0.000715,0.01595,0.007252,0.014389,0.005954,,-0.225894,-3.488555,1.491243,1.0,,,,3859.0,global_step,1.180408,1.180408,1.0,,,,,,,,,,,,
VideoDPO_open_source,3860,0.678211,0.678211,,0.726562,0.000786,0.001269,-0.035088,0.650322,0.000514,0.006651,0.042223,0.005865,0.040954,,2.624079,-15.993454,15.425608,0.978495,,,,3860.0,global_step,0.678211,0.678211,1.0,,,,,,,,,,,,
VideoDPO_open_source,3861,0.704031,0.704031,,0.695312,0.000778,0.001298,0.081698,0.669453,0.000519,0.096426,0.015249,0.095648,0.013951,,1.168954,-5.808621,6.684326,0.977528,,,,3861.0,global_step,0.704031,0.704031,1.0,,,,,,,,,,,,
VideoDPO_open_source,3862,1.622379,1.622379,,0.453125,0.001938,0.001728,0.012211,0.410342,0.000916,0.044724,0.032302,0.042786,0.030575,,-0.651766,-10.318645,11.426191,1.0,,,,3862.0,global_step,1.622379,1.622379,1.0,,,,,,,,,,,,
VideoDPO_open_source,3863,2.314368,2.314368,,0.539062,0.001399,0.001471,0.212448,0.508797,0.000718,0.281899,0.069524,0.280501,0.068053,,0.212658,-17.412714,17.459541,0.927536,,,,3863.0,global_step,2.314368,2.314368,1.0,,,,,,,,,,,,
VideoDPO_open_source,3864,1.032686,1.032686,,0.25,0.000824,0.000638,0.009127,0.398685,0.000365,0.011944,0.00263,0.01112,0.001993,,-1.06596,-5.412325,4.434362,1.0,,,,3864.0,global_step,1.032686,1.032686,1.0,,,,,,,,,,,,
VideoDPO_open_source,3865,0.340468,0.340468,,0.703125,-0.000689,0.00049,0.097408,0.799775,-5e-05,0.102201,0.005972,0.10289,0.005483,,1.964962,-5.294988,13.359785,0.588889,,,,3865.0,global_step,0.340468,0.340468,1.0,,,,,,,,,,,,
VideoDPO_open_source,3866,1.008806,1.008806,,0.546875,0.001122,0.001054,0.046844,0.462194,0.000544,0.052753,0.005842,0.051632,0.004788,,0.575634,-8.454947,8.660471,1.0,,,,3866.0,global_step,1.008806,1.008806,1.0,,,,,,,,,,,,
VideoDPO_open_source,3867,1.094182,1.094182,,0.6875,0.000593,0.001043,0.124167,0.603235,0.000409,0.142674,0.018956,0.142081,0.017914,,1.145058,-6.165877,8.316133,0.909091,,,,3867.0,global_step,1.094182,1.094182,1.0,,,,,,,,,,,,
VideoDPO_open_source,3868,0.499438,0.499438,,0.804688,0.00096,0.001243,-0.004797,0.630838,0.000551,0.003926,0.009007,0.002966,0.007763,,0.775716,-1.89865,5.240205,1.0,,,,3868.0,global_step,0.499438,0.499438,1.0,,,,,,,,,,,,
VideoDPO_open_source,3869,1.159031,1.159031,,0.390625,0.001298,0.001272,-0.017731,0.489575,0.000642,0.028337,0.046042,0.027039,0.04477,,-0.405242,-5.261395,6.264728,1.0,,,,3869.0,global_step,1.159031,1.159031,1.0,,,,,,,,,,,,
VideoDPO_open_source,3870,0.271332,0.271332,,0.71875,0.001378,0.002249,-0.0212,0.798473,0.000907,0.009026,0.031097,0.007649,0.028848,,1.093225,-6.599445,8.160295,1.0,,,,3870.0,global_step,0.271332,0.271332,1.0,,,,,,,,,,,,
VideoDPO_open_source,3871,0.882137,0.882137,,0.367188,0.001416,0.001497,-0.010388,0.520974,0.000728,0.008595,0.019063,0.007178,0.017566,,-0.378597,-4.547187,5.964869,1.0,,,,3871.0,global_step,0.882137,0.882137,1.0,,,,,,,,,,,,
VideoDPO_open_source,3872,0.403138,0.403138,,0.679688,0.000545,0.002032,-0.074278,0.796019,0.000644,0.022806,0.09857,0.022261,0.096538,,2.048405,-4.88583,16.318792,1.0,,,,3872.0,global_step,0.403138,0.403138,1.0,,,,,,,,,,,,
VideoDPO_open_source,3873,0.164162,0.164162,,0.664062,0.000119,0.00157,0.056767,0.892827,0.000422,0.063416,0.008099,0.063297,0.006529,,1.441276,-9.043738,10.676067,0.929412,,,,3873.0,global_step,0.164162,0.164162,1.0,,,,,,,,,,,,
VideoDPO_open_source,3874,1.009159,1.009159,,0.617188,0.000807,0.000875,-0.035982,0.46165,0.000421,0.00731,0.04336,0.006502,0.042484,,1.753172,-8.838158,23.579229,0.987342,,,,3874.0,global_step,1.009159,1.009159,1.0,,,,,,,,,,,,
VideoDPO_open_source,3875,1.864549,1.864549,,0.757812,0.00103,0.000927,0.185525,0.516453,0.000489,0.192551,0.006923,0.191521,0.005996,,1.425901,-10.723434,8.916445,0.948454,,,,3875.0,global_step,1.864549,1.864549,1.0,,,,,,,,,,,,
VideoDPO_open_source,3876,0.476163,0.476163,,0.765625,0.000832,0.001125,0.003889,0.648099,0.000489,0.007423,0.003826,0.006591,0.002701,,0.476567,-2.191516,6.460705,0.989796,,,,3876.0,global_step,0.476163,0.476163,1.0,,,,,,,,,,,,
VideoDPO_open_source,3877,0.64809,0.64809,,0.59375,0.000889,0.001479,-0.07526,0.673666,0.000592,0.002388,0.078237,0.001498,0.076759,,0.635201,-7.589674,9.295251,1.0,,,,3877.0,global_step,0.64809,0.64809,1.0,,,,,,,,,,,,
VideoDPO_open_source,3878,2.05136,2.05136,,0.523438,0.000899,0.000722,-0.095844,0.498257,0.000405,0.07188,0.167548,0.070982,0.166826,,-0.360891,-11.295266,6.613918,0.985075,,,,3878.0,global_step,2.05136,2.05136,1.0,,,,,,,,,,,,
VideoDPO_open_source,3879,1.072261,1.072261,,0.539062,0.001281,0.001197,0.055144,0.471184,0.000619,0.065194,0.009967,0.063914,0.00877,,0.378427,-16.240664,13.14018,0.73913,,,,3879.0,global_step,1.072261,1.072261,1.0,,,,,,,,,,,,
VideoDPO_open_source,3880,1.17997,1.17997,,0.476562,0.001028,0.000904,0.006827,0.467745,0.000483,0.018614,0.011663,0.017586,0.010759,,-0.208842,-4.454329,5.769814,0.983607,,,,3880.0,global_step,1.17997,1.17997,1.0,,,,,,,,,,,,
VideoDPO_open_source,3881,0.895766,0.895766,,0.570312,0.001055,0.001807,0.103078,0.674543,0.000716,0.133121,0.030795,0.132066,0.028988,,0.896753,-7.440448,12.010038,0.890411,,,,3881.0,global_step,0.895766,0.895766,1.0,,,,,,,,,,,,
VideoDPO_open_source,3882,0.534327,0.534327,,0.726562,0.000931,0.001417,-0.042641,0.682232,0.000587,0.005503,0.04863,0.004572,0.047212,,2.593222,-15.150979,24.467558,0.677419,,,,3882.0,global_step,0.534327,0.534327,1.0,,,,,,,,,,,,
VideoDPO_open_source,3883,1.299543,1.299543,,0.453125,0.001875,0.00156,-0.003408,0.350417,0.000859,0.008043,0.011136,0.006168,0.009576,,0.027267,-6.091837,9.102682,1.0,,,,3883.0,global_step,1.299543,1.299543,1.0,,,,,,,,,,,,
VideoDPO_open_source,3884,1.076031,1.076031,,0.5,0.000963,0.000872,0.03525,0.485704,0.000459,0.037614,0.002274,0.036651,0.001401,,-0.263492,-41.482849,4.629977,1.0,,,,3884.0,global_step,1.076031,1.076031,1.0,,,,,,,,,,,,
