experiment,global_step,step,step_source,implicit_acc,inside_term_mean,inside_term_min,inside_term_max,loser_dominant_ratio,dpo_loss,total_loss,factor,mse_w,ref_mse_w,mse_l,ref_mse_l,win_gap,lose_gap,reward_margin,sigma_term,kl_divergence,l_dpo,l_total
VideoDPO_open_source,913,913,global_step,0.4375,-0.037507,-6.834045,7.645525,0.982143,1.706774,1.706774,1.0,0.007163,0.006933,0.13901,0.139016,0.00023,-6e-06,-0.132083,0.416655,5.6e-05,1.706774,1.706774
VideoDPO_open_source,914,914,global_step,0.65625,0.363473,-2.815537,4.523396,0.690476,0.805385,0.805385,1.0,0.019594,0.019383,0.002298,0.002085,0.000211,0.000213,0.017298,0.506753,0.000106,0.805385,0.805385
VideoDPO_open_source,915,915,global_step,0.507812,0.098434,-3.556733,9.923962,0.784615,0.652397,0.652397,1.0,0.00716,0.007183,0.017441,0.017208,-2.3e-05,0.000233,-0.010026,0.591647,5.3e-05,0.652397,0.652397
VideoDPO_open_source,916,916,global_step,0.734375,1.600973,-13.881027,11.473372,0.946809,1.219322,1.219322,1.0,0.02035,0.02017,0.132613,0.132228,0.00018,0.000386,-0.112058,0.6125,0.000141,1.219322,1.219322
VideoDPO_open_source,917,917,global_step,0.65625,0.403219,-2.852417,3.642694,0.654762,0.67201,0.67201,1.0,0.012975,0.012981,0.016738,0.01653,-5e-06,0.000208,-0.00355,0.608289,5.1e-05,0.67201,0.67201
VideoDPO_open_source,918,918,global_step,0.617188,0.653441,-3.663129,5.859099,0.632911,0.650628,0.650628,1.0,0.028495,0.028523,0.029243,0.028946,-2.8e-05,0.000297,-0.000423,0.626672,6.7e-05,0.650628,0.650628
VideoDPO_open_source,919,919,global_step,0.53125,0.269014,-6.73973,4.087556,0.382353,1.086336,1.086336,1.0,0.052928,0.053168,0.027183,0.027438,-0.000239,-0.000255,0.02573,0.491012,-0.000124,1.086336,1.086336
VideoDPO_open_source,920,920,global_step,0.65625,0.610053,-3.073528,4.835692,0.738095,0.4811,0.4811,1.0,0.02874,0.028592,0.007582,0.006959,0.000148,0.000623,0.021633,0.703592,0.000193,0.4811,0.4811
VideoDPO_open_source,921,921,global_step,0.601562,1.582579,-4.995773,10.700003,0.987013,1.366872,1.366872,1.0,0.001686,0.001512,0.049766,0.049827,0.000174,-6.2e-05,-0.048315,0.403584,2.8e-05,1.366872,1.366872
VideoDPO_open_source,922,922,global_step,0.734375,4.138451,-7.479433,23.831985,0.904255,1.389391,1.389391,1.0,0.018521,0.018498,0.110434,0.110423,2.3e-05,1.1e-05,-0.091926,0.498257,8e-06,1.389391,1.389391
VideoDPO_open_source,923,923,global_step,0.4375,-0.260296,-12.548936,2.126715,0.857143,0.954761,0.954761,1.0,0.006041,0.005831,0.016401,0.016308,0.000211,9.3e-05,-0.010477,0.445653,7.6e-05,0.954761,0.954761
VideoDPO_open_source,924,924,global_step,0.617188,2.398258,-14.131814,19.763485,0.886076,3.077019,3.077019,1.0,0.082258,0.082312,0.50852,0.508955,-5.4e-05,-0.000434,-0.426642,0.437657,-0.000122,3.077019,3.077019
VideoDPO_open_source,925,925,global_step,0.804688,1.892108,-4.033046,7.456648,0.864078,0.14168,0.14168,1.0,0.020423,0.020262,0.043792,0.042306,0.00016,0.001486,-0.022043,0.895476,0.000412,0.14168,0.14168
VideoDPO_open_source,926,926,global_step,0.375,-0.018587,-0.757232,2.02456,0.958333,0.748281,0.748281,1.0,0.00171,0.001528,0.001217,0.001074,0.000181,0.000143,0.000454,0.47644,8.1e-05,0.748281,0.748281
VideoDPO_open_source,927,927,global_step,0.835938,5.436383,-9.993166,26.995615,1.0,0.365902,0.365902,1.0,0.003189,0.003145,0.294279,0.291151,4.4e-05,0.003128,-0.288006,0.843772,0.000793,0.365902,0.365902
VideoDPO_open_source,928,928,global_step,0.8125,0.954599,-7.414063,6.572586,0.519231,0.645033,0.645033,1.0,0.024719,0.024951,0.001709,0.001506,-0.000232,0.000203,0.023444,0.688998,-7e-06,0.645033,0.645033
VideoDPO_open_source,929,929,global_step,0.65625,0.967977,-6.010179,7.510409,0.809524,0.989676,0.989676,1.0,0.01624,0.016278,0.087781,0.087589,-3.8e-05,0.000192,-0.071311,0.580371,3.9e-05,0.989676,0.989676
VideoDPO_open_source,930,930,global_step,0.507812,0.037151,-9.100064,10.095499,0.6,1.813797,1.813797,1.0,0.072436,0.071829,0.034511,0.034192,0.000607,0.00032,0.037637,0.42459,0.000232,1.813797,1.813797
VideoDPO_open_source,931,931,global_step,0.765625,0.821335,-2.677385,4.868703,0.979592,0.499503,0.499503,1.0,0.003219,0.00303,0.031552,0.031011,0.000189,0.000541,-0.027981,0.669882,0.000182,0.499503,0.499503
VideoDPO_open_source,932,932,global_step,0.492188,-0.112293,-5.540578,2.788552,0.634921,0.925491,0.925491,1.0,0.013898,0.013811,0.006489,0.006457,8.8e-05,3.2e-05,0.007354,0.482032,3e-05,0.925491,0.925491
VideoDPO_open_source,933,933,global_step,0.515625,-0.028941,-5.395934,2.29192,0.772727,0.840736,0.840736,1.0,0.015748,0.015437,0.00713,0.006817,0.000312,0.000314,0.00862,0.504554,0.000156,0.840736,0.840736
VideoDPO_open_source,934,934,global_step,0.328125,-2.440181,-20.518675,17.434229,0.880952,3.596539,3.596539,1.0,0.215402,0.213245,0.098135,0.096688,0.002157,0.001447,0.116557,0.383311,0.000901,3.596539,3.596539
VideoDPO_open_source,935,935,global_step,0.734375,4.730687,-18.958338,26.313606,0.968085,0.518295,0.518295,1.0,0.096935,0.095945,0.294022,0.290327,0.00099,0.003696,-0.194382,0.817675,0.001171,0.518295,0.518295
VideoDPO_open_source,936,936,global_step,0.234375,-2.433983,-12.574345,7.520244,0.466667,2.846746,2.846746,1.0,0.172714,0.171951,0.046426,0.046296,0.000763,0.000129,0.125655,0.352193,0.000223,2.846746,2.846746
VideoDPO_open_source,937,937,global_step,0.195312,-7.351006,-33.576488,11.960045,0.4,7.304951,7.304951,1.0,0.322052,0.318424,0.010561,0.009468,0.003627,0.001093,0.308956,0.186023,0.00118,7.304951,7.304951
VideoDPO_open_source,938,938,global_step,0.585938,0.226207,-2.968241,2.926774,0.413333,0.55811,0.55811,1.0,0.018757,0.018825,0.00315,0.00303,-6.8e-05,0.00012,0.015795,0.600817,1.3e-05,0.55811,0.55811
VideoDPO_open_source,939,939,global_step,0.632812,0.344891,-2.425685,3.236601,0.950617,0.575037,0.575037,1.0,0.004717,0.004596,0.011351,0.01103,0.000121,0.000321,-0.006434,0.597788,0.00011,0.575037,0.575037
VideoDPO_open_source,940,940,global_step,0.609375,0.515675,-8.760988,7.03685,1.0,1.005196,1.005196,1.0,0.002501,0.002319,0.067004,0.066523,0.000182,0.000481,-0.064204,0.600497,0.000166,1.005196,1.005196
VideoDPO_open_source,941,941,global_step,0.484375,0.021053,-12.745038,12.406148,0.951613,1.955827,1.955827,1.0,0.012244,0.011977,0.190801,0.190739,0.000267,6.1e-05,-0.178762,0.438978,8.2e-05,1.955827,1.955827
VideoDPO_open_source,942,942,global_step,0.359375,-1.063244,-13.919696,20.50532,0.782609,2.832681,2.832681,1.0,0.220743,0.219323,0.105172,0.104431,0.00142,0.000741,0.114892,0.343565,0.00054,2.832681,2.832681
VideoDPO_open_source,943,943,global_step,0.304688,-1.638821,-10.221759,3.311955,0.487179,1.208046,1.208046,1.0,0.028547,0.028234,0.001598,0.001434,0.000313,0.000164,0.0268,0.458273,0.000119,1.208046,1.208046
VideoDPO_open_source,944,944,global_step,0.773438,0.658325,-1.592737,5.258466,1.0,0.652593,0.652593,1.0,0.003338,0.002906,0.006964,0.006397,0.000433,0.000567,-0.003491,0.556562,0.00025,0.652593,0.652593
VideoDPO_open_source,945,945,global_step,0.523438,0.141954,-9.416901,11.89746,0.41791,1.912802,1.912802,1.0,0.155288,0.154563,0.032644,0.032064,0.000724,0.00058,0.122499,0.481209,0.000326,1.912802,1.912802
VideoDPO_open_source,946,946,global_step,0.390625,-0.2578,-2.590935,1.701269,0.96,0.627807,0.627807,1.0,0.006315,0.006118,0.006609,0.006317,0.000197,0.000292,-0.000199,0.556375,0.000122,0.627807,0.627807
VideoDPO_open_source,947,947,global_step,0.390625,-0.352049,-5.375798,0.8924,1.0,0.651648,0.651648,1.0,0.006566,0.00631,0.001912,0.001602,0.000257,0.00031,0.004707,0.533245,0.000142,0.651648,0.651648
VideoDPO_open_source,948,948,global_step,0.765625,0.253532,-0.858182,1.718046,1.0,0.570616,0.570616,1.0,0.002521,0.002365,0.005714,0.005425,0.000156,0.00029,-0.00306,0.575891,0.000111,0.570616,0.570616
VideoDPO_open_source,949,949,global_step,0.265625,-0.35906,-2.010828,1.14721,1.0,0.979184,0.979184,1.0,0.002665,0.00241,0.007816,0.00774,0.000255,7.7e-05,-0.005329,0.399459,8.3e-05,0.979184,0.979184
VideoDPO_open_source,950,950,global_step,0.320312,-2.150853,-13.942513,8.143466,0.341463,1.372183,1.372183,1.0,0.115268,0.115019,0.012596,0.012384,0.000249,0.000212,0.102635,0.50636,0.000115,1.372183,1.372183
VideoDPO_open_source,951,951,global_step,0.5625,1.079262,-6.63992,13.865903,1.0,1.129349,1.129349,1.0,0.00173,0.001551,0.283228,0.28273,0.00018,0.000498,-0.281179,0.541269,0.00017,1.129349,1.129349
VideoDPO_open_source,952,952,global_step,0.609375,0.465541,-3.402559,4.704979,0.935897,0.988914,0.988914,1.0,0.010717,0.010652,0.036739,0.036742,6.5e-05,-3e-06,-0.02609,0.470825,1.5e-05,0.988914,0.988914
VideoDPO_open_source,953,953,global_step,0.515625,0.318776,-6.592721,8.142051,0.424242,1.149525,1.149525,1.0,0.180436,0.1803,0.004854,0.004502,0.000136,0.000352,0.175799,0.560228,0.000122,1.149525,1.149525
VideoDPO_open_source,954,954,global_step,0.492188,0.394797,-4.145643,7.903864,0.650794,1.318193,1.318193,1.0,0.046647,0.046282,0.039122,0.038855,0.000365,0.000267,0.007427,0.426727,0.000158,1.318193,1.318193
VideoDPO_open_source,955,955,global_step,0.5,0.028337,-18.750093,12.489036,0.328125,2.480104,2.480104,1.0,0.200731,0.200364,0.021796,0.021213,0.000368,0.000583,0.17915,0.565045,0.000238,2.480104,2.480104
VideoDPO_open_source,956,956,global_step,0.46875,-0.648466,-11.668913,10.428056,0.8,2.412222,2.412222,1.0,0.086553,0.086082,0.202425,0.20229,0.000471,0.000136,-0.116208,0.4378,0.000152,2.412222,2.412222
VideoDPO_open_source,957,957,global_step,0.390625,-0.88762,-13.458454,11.035046,0.84,3.143414,3.143414,1.0,0.02814,0.026714,0.039524,0.039037,0.001427,0.000488,-0.012323,0.289495,0.000479,3.143414,3.143414
VideoDPO_open_source,958,958,global_step,0.492188,-0.8448,-22.077784,13.95531,0.238095,2.563435,2.563435,1.0,0.265216,0.264863,0.043837,0.043502,0.000353,0.000335,0.22136,0.515666,0.000172,2.563435,2.563435
VideoDPO_open_source,959,959,global_step,0.351562,-1.214525,-10.005124,11.16857,0.822222,1.863704,1.863704,1.0,0.07239,0.072151,0.232623,0.232276,0.00024,0.000347,-0.160125,0.523369,0.000147,1.863704,1.863704
VideoDPO_open_source,960,960,global_step,0.445312,0.010844,-3.70827,4.474353,0.754386,0.806579,0.806579,1.0,0.031471,0.031341,0.021938,0.021674,0.00013,0.000264,0.009667,0.544837,9.8e-05,0.806579,0.806579
VideoDPO_open_source,961,961,global_step,0.65625,2.088048,-7.059332,18.28611,0.178571,0.765075,0.765075,1.0,0.17253,0.173163,0.002341,0.002081,-0.000632,0.00026,0.171082,0.678511,-9.3e-05,0.765075,0.765075
VideoDPO_open_source,962,962,global_step,0.5625,0.299976,-3.420927,12.005119,0.986111,0.554755,0.554755,1.0,0.001975,0.001741,0.006599,0.006132,0.000234,0.000468,-0.00439,0.59633,0.000175,0.554755,0.554755
VideoDPO_open_source,963,963,global_step,0.5,-0.16755,-4.011826,7.230351,0.859375,0.654581,0.654581,1.0,0.017345,0.017187,0.006704,0.006383,0.000158,0.000321,0.010804,0.566669,0.00012,0.654581,0.654581
VideoDPO_open_source,964,964,global_step,0.578125,0.621262,-12.117699,13.615191,0.256757,3.394832,3.394832,1.0,0.218561,0.217375,0.009565,0.009268,0.001186,0.000297,0.208107,0.336456,0.000371,3.394832,3.394832
VideoDPO_open_source,965,965,global_step,0.53125,0.071551,-8.968674,8.314625,0.926471,1.500984,1.500984,1.0,0.023427,0.022903,0.08482,0.084384,0.000524,0.000435,-0.061481,0.473307,0.00024,1.500984,1.500984
VideoDPO_open_source,966,966,global_step,0.625,0.5201,-15.9136,8.220096,0.9625,0.645369,0.645369,1.0,0.014233,0.013815,0.027219,0.026519,0.000417,0.000701,-0.012703,0.599124,0.00028,0.645369,0.645369
VideoDPO_open_source,967,967,global_step,0.554688,1.332108,-13.945103,23.740976,0.267606,2.934782,2.934782,1.0,0.565894,0.565387,0.012481,0.012326,0.000507,0.000155,0.553061,0.439067,0.000166,2.934782,2.934782
VideoDPO_open_source,968,968,global_step,0.546875,0.362627,-7.399078,8.731727,0.485714,1.283005,1.283005,1.0,0.080275,0.08029,0.061437,0.061228,-1.5e-05,0.000208,0.019062,0.535479,4.8e-05,1.283005,1.283005
VideoDPO_open_source,969,969,global_step,0.210938,-0.233349,-1.631856,0.570033,1.0,0.73918,0.73918,1.0,0.002052,0.001751,0.001342,0.001073,0.000302,0.000269,0.000677,0.479723,0.000143,0.73918,0.73918
VideoDPO_open_source,970,970,global_step,0.679688,1.512468,-7.647052,12.023002,0.655172,0.802553,0.802553,1.0,0.160972,0.161028,0.005738,0.005077,-5.6e-05,0.000661,0.155951,0.67728,0.000151,0.802553,0.802553
VideoDPO_open_source,971,971,global_step,0.632812,0.317386,-2.152936,4.529091,0.901235,0.573709,0.573709,1.0,0.010669,0.010326,0.007008,0.006461,0.000343,0.000547,0.003865,0.598898,0.000223,0.573709,0.573709
VideoDPO_open_source,972,972,global_step,0.140625,-4.694876,-15.789196,13.435409,0.722222,4.613219,4.613219,1.0,0.044385,0.044264,0.294417,0.29591,0.000121,-0.001493,-0.251646,0.182256,-0.000343,4.613219,4.613219
VideoDPO_open_source,973,973,global_step,0.695312,0.652876,-4.535504,8.711731,0.921348,0.574571,0.574571,1.0,0.014472,0.014233,0.038125,0.037479,0.000239,0.000646,-0.023246,0.665378,0.000221,0.574571,0.574571
VideoDPO_open_source,974,974,global_step,0.460938,-0.259503,-7.837676,5.838238,0.627119,1.259416,1.259416,1.0,0.06892,0.068751,0.05239,0.052175,0.000169,0.000216,0.016577,0.501493,9.6e-05,1.259416,1.259416
VideoDPO_open_source,975,975,global_step,0.53125,0.160078,-3.946833,5.243146,0.794118,1.016673,1.016673,1.0,0.026993,0.02667,0.026599,0.026398,0.000324,0.000201,0.000272,0.439163,0.000131,1.016673,1.016673
VideoDPO_open_source,976,976,global_step,0.570312,0.907681,-9.791665,10.844395,0.315068,0.893746,0.893746,1.0,0.125219,0.125363,0.019463,0.019102,-0.000144,0.000361,0.106261,0.628572,5.4e-05,0.893746,0.893746
VideoDPO_open_source,977,977,global_step,0.679688,1.462649,-6.540679,11.780485,0.45977,0.692518,0.692518,1.0,0.103017,0.102957,0.021052,0.020302,6e-05,0.00075,0.082655,0.661999,0.000202,0.692518,0.692518
VideoDPO_open_source,978,978,global_step,0.554688,0.421187,-3.579315,10.481607,0.71831,0.909661,0.909661,1.0,0.04448,0.044319,0.011139,0.010919,0.000161,0.00022,0.0334,0.520819,9.5e-05,0.909661,0.909661
VideoDPO_open_source,979,979,global_step,0.539062,0.139837,-5.68823,5.092714,0.884058,1.467052,1.467052,1.0,0.023757,0.023388,0.048449,0.048294,0.000369,0.000155,-0.024906,0.433318,0.000131,1.467052,1.467052
VideoDPO_open_source,980,980,global_step,0.484375,0.066312,-13.051965,4.557334,1.0,0.770081,0.770081,1.0,0.004959,0.004621,0.073414,0.072724,0.000338,0.000689,-0.068103,0.643693,0.000257,0.770081,0.770081
VideoDPO_open_source,981,981,global_step,0.5625,0.082499,-15.856325,10.70194,1.0,0.971208,0.971208,1.0,0.003744,0.003229,0.369011,0.36732,0.000515,0.001691,-0.364091,0.764332,0.000552,0.971208,0.971208
VideoDPO_open_source,982,982,global_step,0.421875,-0.259529,-6.438736,5.797185,0.444444,1.189112,1.189112,1.0,0.054366,0.05442,0.04592,0.045904,-5.4e-05,1.6e-05,0.008516,0.533515,-9e-06,1.189112,1.189112
VideoDPO_open_source,983,983,global_step,0.828125,0.810317,-1.761429,4.904065,0.90566,0.565574,0.565574,1.0,0.015255,0.0151,0.005021,0.004679,0.000155,0.000343,0.010422,0.598627,0.000124,0.565574,0.565574
VideoDPO_open_source,984,984,global_step,0.40625,-0.25403,-4.047118,6.883564,1.0,1.339057,1.339057,1.0,0.005172,0.004583,0.029946,0.029636,0.000589,0.00031,-0.025053,0.376783,0.000225,1.339057,1.339057
VideoDPO_open_source,985,985,global_step,0.382812,-1.147787,-11.574663,6.960556,0.836735,2.069915,2.069915,1.0,0.014797,0.01446,0.142986,0.143171,0.000337,-0.000184,-0.12871,0.344855,3.8e-05,2.069915,2.069915
VideoDPO_open_source,986,986,global_step,0.609375,0.777547,-8.607814,12.840144,0.538462,1.479746,1.479746,1.0,0.107762,0.107611,0.086519,0.086033,0.000151,0.000487,0.021578,0.573858,0.00016,1.479746,1.479746
VideoDPO_open_source,987,987,global_step,0.671875,0.484654,-4.072445,3.173491,1.0,0.662642,0.662642,1.0,0.001427,0.001177,0.019509,0.01912,0.000249,0.000389,-0.017943,0.580281,0.000159,0.662642,0.662642
VideoDPO_open_source,988,988,global_step,0.539062,0.685733,-15.385821,11.42554,0.202899,1.677517,1.677517,1.0,0.252586,0.252651,0.005646,0.005208,-6.5e-05,0.000439,0.247443,0.577416,9.3e-05,1.677517,1.677517
VideoDPO_open_source,989,989,global_step,0.320312,-1.437535,-11.899844,9.493492,0.341463,2.738909,2.738909,1.0,0.118617,0.117645,0.022605,0.022538,0.000972,6.6e-05,0.095107,0.260288,0.00026,2.738909,2.738909
VideoDPO_open_source,990,990,global_step,0.570312,0.29888,-4.264261,4.484784,1.0,0.521019,0.521019,1.0,0.001327,0.00109,0.042277,0.041556,0.000237,0.000721,-0.040466,0.699685,0.000239,0.521019,0.521019
VideoDPO_open_source,991,991,global_step,0.265625,-0.92081,-7.932268,5.766451,1.0,0.939464,0.939464,1.0,0.005545,0.005189,0.020613,0.02025,0.000356,0.000363,-0.015061,0.482624,0.00018,0.939464,0.939464
VideoDPO_open_source,992,992,global_step,0.75,3.664429,-9.015128,14.257691,0.197917,1.105153,1.105153,1.0,0.27014,0.270628,0.008063,0.007576,-0.000488,0.000487,0.263052,0.660833,-0.0,1.105153,1.105153
VideoDPO_open_source,993,993,global_step,0.40625,-0.619275,-8.138754,5.688015,1.0,1.290978,1.290978,1.0,0.002893,0.002564,0.06583,0.065542,0.000328,0.000288,-0.062978,0.4966,0.000154,1.290978,1.290978
VideoDPO_open_source,994,994,global_step,0.359375,-0.443221,-4.150849,2.854266,0.413043,0.668889,0.668889,1.0,0.020454,0.020465,0.002128,0.00199,-1e-05,0.000138,0.018475,0.571329,3.2e-05,0.668889,0.668889
VideoDPO_open_source,995,995,global_step,0.195312,-6.501259,-24.123489,11.633039,0.32,7.431587,7.431587,1.0,0.725852,0.722637,0.060504,0.06009,0.003215,0.000415,0.662547,0.15381,0.000907,7.431587,7.431587
VideoDPO_open_source,996,996,global_step,0.671875,0.997243,-5.625924,6.57185,0.965116,1.046746,1.046746,1.0,0.027116,0.02665,0.010386,0.009932,0.000466,0.000454,0.016718,0.503335,0.00023,1.046746,1.046746
VideoDPO_open_source,997,997,global_step,0.296875,-0.940125,-4.610549,2.891263,0.578947,1.794389,1.794389,1.0,0.042816,0.042078,0.002169,0.001999,0.000738,0.00017,0.040079,0.269101,0.000227,1.794389,1.794389
VideoDPO_open_source,998,998,global_step,0.679688,0.317021,-0.629387,1.891357,0.977012,0.509724,0.509724,1.0,0.002487,0.002322,0.002877,0.002504,0.000166,0.000372,-0.000183,0.615195,0.000134,0.509724,0.509724
VideoDPO_open_source,999,999,global_step,0.734375,1.784151,-3.232202,25.467644,0.893617,0.233837,0.233837,1.0,0.024248,0.023946,0.008767,0.007047,0.000302,0.00172,0.016899,0.849538,0.000505,0.233837,0.233837
VideoDPO_open_source,1000,1000,global_step,0.585938,0.704494,-6.987965,9.7467,0.786667,0.816548,0.816548,1.0,0.003969,0.003701,0.002509,0.002304,0.000268,0.000206,0.001397,0.460972,0.000118,0.816548,0.816548
VideoDPO_open_source,1001,1001,global_step,0.5,-0.005747,-6.599761,4.027475,0.90625,0.635152,0.635152,1.0,0.004921,0.004643,0.003302,0.002818,0.000278,0.000484,0.001825,0.588508,0.00019,0.635152,0.635152
VideoDPO_open_source,1002,1002,global_step,0.6875,0.706614,-15.121401,11.130869,0.659091,1.697981,1.697981,1.0,0.185491,0.185491,0.028827,0.028554,0.0,0.000273,0.156937,0.598975,6.8e-05,1.697981,1.697981
VideoDPO_open_source,1003,1003,global_step,0.5625,0.381583,-13.382808,9.769238,0.583333,0.821511,0.821511,1.0,0.151856,0.152089,0.028786,0.028207,-0.000233,0.000578,0.123882,0.717965,8.6e-05,0.821511,0.821511
VideoDPO_open_source,1004,1004,global_step,0.609375,-0.178413,-4.956126,5.358756,0.858974,1.479399,1.479399,1.0,0.098939,0.098444,0.009621,0.009367,0.000495,0.000254,0.089077,0.407119,0.000187,1.479399,1.479399
VideoDPO_open_source,1005,1005,global_step,0.75,1.888468,-4.160814,12.004227,0.614583,0.5551,0.5551,1.0,0.00684,0.006487,0.025255,0.024508,0.000353,0.000746,-0.018021,0.673153,0.000275,0.5551,0.5551
VideoDPO_open_source,1006,1006,global_step,0.617188,1.294816,-5.776379,15.358422,0.607595,1.612494,1.612494,1.0,0.133717,0.133439,0.104941,0.104733,0.000278,0.000208,0.028706,0.470912,0.000122,1.612494,1.612494
VideoDPO_open_source,1007,1007,global_step,0.71875,14.30047,-12.14616,65.754799,0.043478,0.029439,0.029439,1.0,0.771639,0.783052,0.005211,0.005055,-0.011413,0.000156,0.777997,0.983774,-0.002814,0.029439,0.029439
VideoDPO_open_source,1008,1008,global_step,0.4375,-0.218012,-5.722586,4.63767,0.964286,1.26547,1.26547,1.0,0.025771,0.025245,0.019433,0.01909,0.000526,0.000343,0.006155,0.42731,0.000217,1.26547,1.26547
VideoDPO_open_source,1009,1009,global_step,0.59375,0.318542,-2.531121,3.650077,0.855263,0.74685,0.74685,1.0,0.019562,0.019332,0.004964,0.004678,0.00023,0.000286,0.014654,0.522801,0.000129,0.74685,0.74685
VideoDPO_open_source,1010,1010,global_step,0.625,0.184527,-10.081827,5.9505,0.9625,0.661611,0.661611,1.0,0.009124,0.008943,0.014102,0.01378,0.000181,0.000321,-0.004837,0.565882,0.000126,0.661611,0.661611
VideoDPO_open_source,1011,1011,global_step,0.609375,1.949289,-11.173561,17.011091,0.115385,0.655444,0.655444,1.0,0.325545,0.32743,0.036172,0.036111,-0.001885,6.1e-05,0.291319,0.819246,-0.000456,0.655444,0.655444
VideoDPO_open_source,1012,1012,global_step,0.4375,-0.18233,-21.905676,10.324865,1.0,0.896309,0.896309,1.0,0.003409,0.002903,0.004414,0.003983,0.000505,0.000431,-0.001079,0.455159,0.000234,0.896309,0.896309
VideoDPO_open_source,1013,1013,global_step,0.460938,0.433206,-4.633143,9.616874,0.440678,1.252313,1.252313,1.0,0.00206,0.001745,0.023847,0.023843,0.000315,4e-06,-0.022097,0.34634,8e-05,1.252313,1.252313
VideoDPO_open_source,1014,1014,global_step,0.679688,0.470199,-3.12048,4.698143,0.942529,0.52901,0.52901,1.0,0.01761,0.017366,0.004483,0.003973,0.000243,0.00051,0.013393,0.644593,0.000188,0.52901,0.52901
